,n1,n2,n3,n4,block_type,time
1971,17,23,113,11,1,1.8961455821990967
1972,18,44,52,16,1,1.4116706848144531
1973,15,41,52,16,1,1.3355212211608887
1974,6,41,19,9,1,0.8249585628509521
1975,6,36,139,15,1,1.9382948875427246
1976,20,25,50,15,1,1.2173576354980469
1977,14,18,165,2,1,1.9579839706420898
1978,2,3,37,15,1,0.6321027278900146
1979,10,35,44,6,1,0.9941818714141846
1980,15,37,165,9,1,2.240593910217285
1981,2,26,25,6,0,0.5696930885314941
1982,7,46,144,19,1,2.1455814838409424
1983,18,31,25,14,1,1.0048432350158691
1984,10,21,181,13,1,2.203606128692627
1985,20,29,9,13,1,0.86527419090271
1986,3,2,152,7,1,1.5662577152252197
1987,7,6,48,1,1,0.6591982841491699
1988,20,15,33,2,1,0.8013648986816406
1989,19,6,204,17,1,2.4457180500030518
1990,3,45,58,12,1,1.222203016281128
1991,8,1,19,3,0,0.3155050277709961
1992,5,6,182,6,1,1.8958427906036377
1993,17,13,215,15,1,2.5596401691436768
1994,20,7,103,7,1,1.475900650024414
1995,14,46,100,4,1,1.6631379127502441
1996,17,45,140,12,1,2.1556005477905273
1997,20,15,25,19,0,0.7747280597686768
1998,20,34,40,4,1,1.084082841873169
1999,15,44,101,7,1,1.6895415782928467
2000,20,39,43,19,1,1.3417916297912598
2001,11,36,187,6,1,2.3060975074768066
2002,20,3,114,12,1,1.5598454475402832
2003,1,5,81,14,1,1.0253007411956787
2004,7,20,78,16,1,1.2568929195404053
2005,15,39,174,8,1,2.3415207862854004
2006,6,14,182,14,1,2.149597644805908
2007,7,24,150,20,1,2.0351810455322266
2008,17,7,106,4,1,1.3949134349822998
2009,19,47,76,7,1,1.5385890007019043
2010,3,39,121,12,1,1.7093048095703125
2011,19,26,39,12,1,1.0760626792907715
2012,18,17,29,2,1,0.7517580986022949
2013,4,40,171,11,1,2.193924903869629
2014,10,19,42,15,1,0.9685685634613037
2015,16,33,95,8,1,1.545839548110962
2016,18,30,153,7,1,2.367154836654663
2017,15,11,72,14,1,1.2034225463867188
2018,18,36,55,3,1,1.1880624294281006
2019,3,32,56,1,1,0.9420561790466309
2020,8,24,28,12,1,0.8040094375610352
2021,7,9,96,13,1,1.2728047370910645
2022,20,6,17,20,0,0.6478033065795898
2023,2,26,51,12,1,0.9374499320983887
2024,3,8,32,17,0,0.6026217937469482
2025,16,29,150,9,1,2.031493902206421
2026,2,41,48,13,1,1.085249423980713
2027,18,45,151,20,1,2.3562138080596924
2028,3,1,22,19,0,0.49865031242370605
2029,16,29,75,16,1,1.432455062866211
2030,19,45,61,4,1,1.3471357822418213
2031,8,47,155,11,1,2.1733310222625732
2032,2,46,163,4,1,2.082742929458618
2033,9,36,10,12,1,0.7946794033050537
2034,7,31,148,4,1,1.8535051345825195
2035,16,19,54,3,1,0.9923977851867676
2036,14,14,128,13,1,1.681993007659912
2037,4,3,59,15,1,0.8590657711029053
2038,14,22,90,7,1,1.3527107238769531
2039,8,16,50,7,1,0.8798894882202148
2040,17,6,179,1,1,1.970874309539795
2041,13,18,59,2,1,0.9697794914245605
2042,13,44,13,9,1,0.8870859146118164
2043,20,47,201,3,1,2.678143262863159
2044,16,10,211,18,1,2.50408673286438
2045,15,20,82,3,1,1.3174614906311035
2046,19,37,13,19,1,1.0262172222137451
2047,14,18,10,12,0,0.529883861541748
2048,3,34,136,6,1,1.729118824005127
2049,15,28,186,4,1,2.300978422164917
2050,8,10,176,1,1,1.8954784870147705
2051,17,14,163,3,1,1.9327332973480225
2052,10,29,3,10,1,0.6424891948699951
2053,9,46,88,2,1,1.4721472263336182
2054,11,13,137,14,1,1.7274487018585205
2055,18,17,118,15,1,1.7240149974822998
2056,9,18,187,16,1,2.2698252201080322
2057,2,31,185,12,1,2.256890058517456
2058,17,7,121,14,1,1.6836931705474854
2059,18,29,201,1,1,2.4260644912719727
2060,18,31,18,16,1,1.2559669017791748
2061,13,26,109,17,1,1.7085070610046387
2062,3,45,59,11,1,1.1989328861236572
2063,15,43,19,14,1,1.0320050716400146
2064,6,23,75,3,1,1.061781644821167
2065,12,39,42,15,1,1.1546967029571533
2066,13,22,100,16,1,1.5366804599761963
2067,6,45,87,9,1,1.4748053550720215
2068,5,2,98,6,1,1.1053199768066406
2069,16,33,162,17,1,2.2867743968963623
2070,17,37,152,3,1,2.0925726890563965
2071,18,13,118,20,1,1.7496733665466309
2072,2,32,183,16,1,2.2716495990753174
2073,18,17,51,5,1,1.0268943309783936
2074,16,19,14,18,0,0.6529726982116699
2075,3,30,136,6,1,1.6889350414276123
2076,12,35,8,5,1,0.6994142532348633
2077,9,24,40,19,1,0.9983594417572021
2078,18,17,7,17,0,0.5976152420043945
2079,18,26,162,13,1,2.1698882579803467
2080,19,20,142,11,1,1.930311679840088
2081,20,28,35,3,1,0.9688644409179688
2082,15,17,183,12,1,2.224266290664673
2083,16,45,110,20,1,1.9871110916137695
2084,7,33,103,11,1,1.5517675876617432
2085,16,24,15,14,0,0.6793606281280518
2086,15,32,45,6,1,1.0480353832244873
2087,12,47,141,20,1,2.213700532913208
2088,13,40,204,7,1,2.6026482582092285
2089,2,23,98,16,1,1.7479000091552734
2090,6,8,182,17,1,2.0744082927703857
2091,6,40,136,5,1,1.8912205696105957
2092,11,26,212,1,1,2.3999216556549072
2093,1,40,200,19,1,2.5333454608917236
2094,20,43,125,7,1,2.0201797485351562
2095,7,4,2,2,0,0.18612957000732422
2096,10,47,69,14,1,1.458679437637329
2097,20,17,15,20,1,0.8621487617492676
2098,19,44,43,12,1,1.271409511566162
2099,2,40,215,17,1,2.758345127105713
2100,10,19,26,13,0,0.6729335784912109
2101,2,29,83,13,1,1.2818715572357178
2102,20,22,76,3,1,1.258582592010498
2103,3,46,23,5,1,0.8254563808441162
2104,3,4,21,8,1,0.6625816822052002
2105,18,17,182,10,1,2.225949764251709
2106,7,13,73,15,1,1.13667893409729
2107,18,21,152,10,1,2.000760078430176
2108,4,31,82,18,1,1.379302978515625
2109,2,8,24,6,1,0.4786386489868164
2110,10,42,107,5,1,1.6069979667663574
2111,19,7,60,6,1,0.9926764965057373
2112,15,26,3,9,1,0.6498475074768066
2113,18,10,188,4,1,2.141209363937378
2114,8,27,201,16,1,2.495424509048462
2115,13,21,20,3,1,0.7119278907775879
2116,3,28,202,12,1,2.3347833156585693
2117,9,35,42,3,1,0.9449498653411865
2118,11,28,25,15,1,0.8743276596069336
2119,9,40,67,2,1,1.2021608352661133
2120,7,35,102,9,1,1.5127556324005127
2121,1,44,138,11,1,1.874232292175293
2122,8,5,1,13,0,0.3207230567932129
2123,17,2,77,5,1,1.0625369548797607
2124,4,38,209,13,1,2.5407416820526123
2125,20,34,159,2,1,2.144057512283325
2126,8,46,56,2,1,1.163710117340088
2127,13,20,78,17,1,1.325368881225586
2128,7,31,30,17,1,0.9281561374664307
2129,6,20,205,2,1,2.2233264446258545
2130,9,3,141,16,1,1.724294900894165
2131,2,41,201,12,1,2.477379560470581
2132,17,6,55,12,1,1.0013256072998047
2133,11,19,180,20,1,2.2412078380584717
2134,2,12,200,20,1,2.2575647830963135
2135,15,18,20,7,1,0.8366725444793701
2136,16,40,208,9,1,2.6735031604766846
2137,15,9,35,20,1,0.9301776885986328
2138,12,33,187,18,1,2.4490625858306885
2139,10,23,133,17,1,1.8481132984161377
2140,4,22,129,7,1,1.609257698059082
2141,17,10,75,16,1,1.2598223686218262
2142,2,12,6,17,0,0.41744208335876465
2143,1,11,54,10,1,0.7826979160308838
2144,16,21,33,17,0,0.822171688079834
2145,20,28,116,3,1,1.6752359867095947
2146,6,2,183,2,1,2.0863232612609863
2147,12,23,103,1,1,1.4002859592437744
2148,7,39,36,15,1,1.0398156642913818
2149,11,31,157,12,1,2.069120168685913
2150,19,19,122,19,1,1.8365333080291748
2151,10,25,120,14,1,1.6937110424041748
2152,16,23,141,12,1,1.9316387176513672
2153,3,31,89,2,1,1.238602638244629
2154,12,33,81,14,1,1.4561293125152588
2155,15,12,132,4,1,1.6256639957427979
2156,14,43,9,18,1,0.9854655265808105
2157,17,28,199,20,1,2.7313990592956543
2158,15,3,152,5,1,1.7470808029174805
2159,16,8,97,13,1,1.412165880203247
2160,5,30,170,13,1,2.1202268600463867
2161,8,6,168,8,1,1.898406744003296
2162,19,38,160,14,1,2.3122153282165527
2163,9,14,175,6,1,2.0172715187072754
2164,13,34,48,10,1,1.1366353034973145
2165,17,13,79,15,1,1.3028132915496826
2166,7,11,53,10,1,0.8610806465148926
2167,19,11,137,2,1,1.666529655456543
2168,19,17,123,19,1,1.8134090900421143
2169,9,45,53,13,1,1.2638707160949707
2170,1,18,173,9,1,1.9031240940093994
2171,14,6,199,6,1,2.215744733810425
2172,3,36,192,17,1,2.44122052192688
2173,13,10,114,1,1,1.4065463542938232
2174,14,4,108,7,1,1.3668735027313232
2175,5,47,85,19,1,1.60191011428833
2176,12,24,11,11,0,0.5676450729370117
2177,1,32,143,20,1,1.9120478630065918
2178,5,22,185,15,1,2.21433687210083
2179,18,5,127,11,1,1.6749677658081055
2180,16,16,8,20,1,0.7705550193786621
2181,7,15,154,3,1,1.7204022407531738
2182,9,26,178,12,1,2.2113044261932373
2183,2,7,179,3,1,1.8339612483978271
2184,7,3,100,2,1,1.121485948562622
2185,11,35,60,15,1,1.9607653617858887
2186,19,4,164,19,1,2.049077033996582
2187,13,25,29,9,1,0.8605165481567383
2188,17,28,194,10,1,2.4363818168640137
2189,3,19,167,13,1,1.9521396160125732
2190,14,45,190,13,1,2.651996612548828
2191,12,14,37,11,1,0.84393310546875
2192,13,32,110,1,1,1.5602631568908691
2193,4,32,197,10,1,2.3222365379333496
2194,4,11,55,14,1,0.9049267768859863
2195,14,9,75,3,1,1.03651762008667
2196,3,32,56,15,1,1.1026527881622314
2197,14,2,47,3,1,0.7226908206939697
2198,3,27,102,17,1,1.4793338775634766
2199,9,8,28,8,0,0.515019416809082
2200,2,22,197,1,1,2.0887184143066406
2201,2,8,162,19,1,1.9203226566314697
2202,10,47,77,16,1,1.5828616619110107
2203,1,38,171,5,1,2.036585569381714
2204,19,39,160,14,1,2.34323787689209
2205,5,18,28,5,1,0.6329526901245117
2206,3,12,29,20,0,0.6358230113983154
2207,14,39,73,8,1,1.3915929794311523
2208,8,18,71,20,1,1.2258422374725342
2209,1,10,106,13,1,1.2752056121826172
2210,11,3,25,4,0,0.424330472946167
2211,1,20,154,6,1,1.7265686988830566
2212,14,19,193,18,1,2.4163577556610107
2213,19,12,57,17,1,1.1835277080535889
2214,4,4,121,11,1,1.3865363597869873
2215,15,34,25,13,1,0.981236457824707
2216,17,15,40,18,1,1.000192642211914
2217,3,45,19,10,1,0.8376996517181396
2218,11,7,101,1,1,1.183727741241455
2219,19,36,119,3,1,1.768728494644165
2220,18,38,115,4,1,1.771775722503662
2221,15,16,209,7,1,2.3852200508117676
2222,8,38,55,1,1,1.0862691402435303
2223,10,12,173,6,1,1.9416604042053223
2224,10,32,79,15,1,1.4033997058868408
2225,14,30,159,4,1,2.020517110824585
2226,6,28,55,14,1,1.0868964195251465
2227,19,9,35,16,0,0.7670037746429443
2228,16,19,187,8,1,2.509371519088745
2229,11,6,195,19,1,2.2751033306121826
2230,7,32,187,12,1,2.368544340133667
2231,14,36,149,17,1,2.1845755577087402
2232,4,23,180,20,1,2.27679705619812
2233,15,15,32,7,0,0.7074151039123535
2234,20,4,139,10,1,1.746856927871704
2235,14,20,66,15,1,1.2299728393554688
2236,3,6,180,3,1,1.837386131286621
2237,18,27,125,3,1,1.7337982654571533
2238,16,20,4,3,1,0.561560869216919
2239,8,21,3,20,0,0.537236213684082
2240,2,17,214,10,1,2.3039979934692383
2241,17,47,13,12,1,1.0272605419158936
2242,2,24,10,18,1,0.6366877555847168
2243,2,11,87,13,1,1.125248908996582
2244,1,25,32,14,1,0.7753236293792725
2245,20,21,100,16,1,1.6254093647003174
2246,15,33,108,5,1,1.6211893558502197
2247,20,38,106,2,1,1.687596082687378
2248,5,23,197,7,1,2.2129671573638916
2249,2,15,163,6,1,1.7835042476654053
2250,3,19,96,13,1,1.3251638412475586
2251,9,6,38,5,0,0.5446271896362305
2252,1,10,79,1,1,0.8999226093292236
2253,6,20,26,16,1,0.7642481327056885
2254,6,5,63,19,1,0.9932610988616943
2255,14,25,7,6,1,0.6329367160797119
2256,8,29,83,6,1,1.2814559936523438
2257,12,12,165,13,1,2.014580488204956
2258,13,15,20,20,0,0.6974282264709473
2259,10,27,212,17,1,4.1655113697052
2260,4,24,139,11,1,2.0144712924957275
2261,17,19,186,18,1,2.897101879119873
2262,18,2,38,14,0,0.7167396545410156
2263,10,31,15,13,1,0.7937123775482178
2264,14,43,208,7,1,2.862595319747925
2265,19,35,90,17,1,2.3370697498321533
2266,12,15,94,15,1,1.6319124698638916
2267,13,45,145,6,1,2.072977304458618
2268,2,42,112,15,1,2.2061538696289062
2269,11,36,146,17,1,2.2871170043945312
2270,13,16,94,2,1,1.323831558227539
2271,8,44,123,9,1,1.8291478157043457
2272,8,21,204,14,1,2.700010061264038
2273,11,23,102,7,1,1.5310227870941162
2274,3,33,210,3,1,2.542240619659424
2275,12,42,91,4,1,1.5134387016296387
2276,17,28,65,9,1,1.3906605243682861
2277,11,28,20,12,1,0.8650453090667725
2278,13,35,208,13,1,2.6188812255859375
2279,10,25,20,2,0,0.5437159538269043
2280,10,8,38,7,0,0.5799038410186768
2281,18,32,205,8,1,2.558703660964966
2282,15,10,28,5,1,0.7691891193389893
2283,4,31,118,10,1,1.8600809574127197
2284,12,46,6,11,1,0.8847148418426514
2285,19,47,159,18,1,2.440878391265869
2286,17,10,147,15,1,1.915393590927124
2287,20,4,173,15,1,2.150015115737915
2288,6,38,209,14,1,2.6002650260925293
2289,7,32,156,18,1,2.1748862266540527
2290,10,7,196,4,1,2.1414895057678223
2291,12,11,69,18,1,1.2048540115356445
2292,7,31,12,17,1,1.0684313774108887
2293,15,41,7,18,1,1.0041234493255615
2294,14,44,37,18,1,1.5180988311767578
2295,7,35,81,15,1,1.4234228134155273
2296,17,2,173,8,1,1.9630317687988281
2297,13,4,205,12,1,2.3106846809387207
2298,14,26,127,10,1,1.816796064376831
2299,7,17,8,18,0,0.5259594917297363
2300,10,33,91,14,1,2.129542112350464
2301,14,44,200,15,1,2.953500747680664
2302,17,20,88,15,1,1.693622350692749
2303,20,4,182,5,1,2.0725090503692627
2304,15,17,3,18,1,1.2325642108917236
2305,7,6,105,12,1,1.3594419956207275
2306,18,37,214,13,1,2.8507418632507324
2307,10,6,44,11,1,0.8027589321136475
2308,18,12,16,16,0,0.6533849239349365
2309,3,28,213,10,1,2.456064462661743
2310,20,21,135,13,1,1.97194242477417
2311,13,27,41,6,1,0.965923547744751
2312,15,38,36,6,1,1.0336923599243164
2313,8,46,23,12,1,1.0244636535644531
2314,10,43,15,14,1,0.921196699142456
2315,12,1,5,19,0,0.42340612411499023
2316,14,45,197,3,1,2.5147409439086914
